Country,Year,Population,LifeExp,GDP,Code,Region,Area,Coastline,Government
Timor-Leste,1971,618508,48,707,TL,Asia,14874,706,republic
Timor-Leste,1972,636100,48.6,707,TL,Asia,14874,706,republic
Timor-Leste,1973,652017,49.1,708,TL,Asia,14874,706,republic
Timor-Leste,1974,661528,49.6,725,TL,Asia,14874,706,republic
Timor-Leste,1975,661634,50,742,TL,Asia,14874,706,republic
Timor-Leste,1976,650490,50.3,759,TL,Asia,14874,706,republic
Timor-Leste,1977,630151,50.6,776,TL,Asia,14874,706,republic
Timor-Leste,1978,606295,50.9,794,TL,Asia,14874,706,republic
Timor-Leste,1979,586886,51.4,813,TL,Asia,14874,706,republic
Timor-Leste,1980,577580,51.9,832,TL,Asia,14874,706,republic
Timor-Leste,1981,580556,52.6,851,TL,Asia,14874,706,republic
Timor-Leste,1982,593937,53.4,871,TL,Asia,14874,706,republic
Timor-Leste,1983,614379,54.2,891,TL,Asia,14874,706,republic
Timor-Leste,1984,636670,55,912,TL,Asia,14874,706,republic
Timor-Leste,1985,657018,55.8,933,TL,Asia,14874,706,republic
Timor-Leste,1986,674128,56.5,955,TL,Asia,14874,706,republic
Timor-Leste,1987,689170,57.2,977,TL,Asia,14874,706,republic
Timor-Leste,1988,703696,57.8,999,TL,Asia,14874,706,republic
Timor-Leste,1989,720198,58.4,1022,TL,Asia,14874,706,republic
Timor-Leste,1990,740231,59,1046,TL,Asia,14874,706,republic
Timor-Leste,1991,764884,59.5,1121,TL,Asia,14874,706,republic
Timor-Leste,1992,792846,60.1,1195,TL,Asia,14874,706,republic
Timor-Leste,1993,820471,60.8,1273,TL,Asia,14874,706,republic
Timor-Leste,1994,842752,61.5,1365,TL,Asia,14874,706,republic
Timor-Leste,1995,856439,62,1477,TL,Asia,14874,706,republic
Timor-Leste,1996,859496,62.5,1644,TL,Asia,14874,706,republic
Timor-Leste,1997,853867,62.9,1741,TL,Asia,14874,706,republic
Timor-Leste,1998,845106,63.2,1738,TL,Asia,14874,706,republic
Timor-Leste,1999,841063,63.3,1132,TL,Asia,14874,706,republic
Timor-Leste,2000,847185,63.6,1322,TL,Asia,14874,706,republic
Timor-Leste,2001,865848,64.4,1507,TL,Asia,14874,706,republic
Timor-Leste,2002,894837,65.1,1363,TL,Asia,14874,706,republic
Timor-Leste,2003,929431,65.7,1283,TL,Asia,14874,706,republic
Timor-Leste,2004,962634,66.4,1244,TL,Asia,14874,706,republic
Timor-Leste,2005,989497,67,1301,TL,Asia,14874,706,republic
Timor-Leste,2006,1008389,67.6,1206,TL,Asia,14874,706,republic
Timor-Leste,2007,1021235,68.1,1323,TL,Asia,14874,706,republic
Timor-Leste,2008,1030915,68.7,1486,TL,Asia,14874,706,republic
Timor-Leste,2009,1041827,69.3,1652,TL,Asia,14874,706,republic
Timor-Leste,2010,1057122,69.8,1777,TL,Asia,14874,706,republic
Timor-Leste,2011,1077602,70.4,1940,TL,Asia,14874,706,republic
Timor-Leste,2012,1102076,70.9,2040,TL,Asia,14874,706,republic
Timor-Leste,2013,1129315,71.4,2093,TL,Asia,14874,706,republic
Timor-Leste,2014,1157360,71.9,2173,TL,Asia,14874,706,republic
Timor-Leste,2015,1184765,72.4,2086,TL,Asia,14874,706,republic
Timor-Leste,2016,1200824,74.17,1939,TL,Asia,14874,706,republic
Togo,1900,897249,31.3,1007,TG,Africa,56785,56,republic
Togo,1910,978586,31.3,1057,TG,Africa,56785,56,republic
Togo,1920,1067807,31.3,1074,TG,Africa,56785,56,republic
Togo,1930,1165736,32.3864,1062,TG,Africa,56785,56,republic
Togo,1940,1272646,33.4728,1048,TG,Africa,56785,56,republic
Togo,1950,1395458,37.1862,1034,TG,Africa,56785,56,republic
Togo,1951,1425482,37.64084,1050,TG,Africa,56785,56,republic
Togo,1952,1441908,38.43948,1066,TG,Africa,56785,56,republic
Togo,1953,1452091,39.23212,1080,TG,Africa,56785,56,republic
Togo,1954,1461521,40.02076,1095,TG,Africa,56785,56,republic
Togo,1955,1473839,40.8034,1110,TG,Africa,56785,56,republic
Togo,1956,1490731,41.58104,1125,TG,Africa,56785,56,republic
Togo,1957,1512025,42.35368,1139,TG,Africa,56785,56,republic
Togo,1958,1535969,43.12232,1152,TG,Africa,56785,56,republic
Togo,1959,1559679,43.88496,1165,TG,Africa,56785,56,republic
Togo,1960,1580513,44.6426,1238,TG,Africa,56785,56,republic
Togo,1961,1597528,45.39524,1289,TG,Africa,56785,56,republic
Togo,1962,1612758,46.14288,1303,TG,Africa,56785,56,republic
Togo,1963,1631763,46.88652,1331,TG,Africa,56785,56,republic
Togo,1964,1662072,47.62616,1483,TG,Africa,56785,56,republic
Togo,1965,1708632,48.3618,1640,TG,Africa,56785,56,republic
Togo,1966,1774029,49.09544,1742,TG,Africa,56785,56,republic
Togo,1967,1855445,49.82608,1788,TG,Africa,56785,56,republic
Togo,1968,1945781,50.55372,1827,TG,Africa,56785,56,republic
Togo,1969,2034909,51.27836,1969,TG,Africa,56785,56,republic
Togo,1970,2115521,52,1878,TG,Africa,56785,56,republic
Togo,1971,2185661,52.6,1962,TG,Africa,56785,56,republic
Togo,1972,2247575,53.1,1980,TG,Africa,56785,56,republic
Togo,1973,2303345,53.5,1854,TG,Africa,56785,56,republic
Togo,1974,2356623,53.9,1885,TG,Africa,56785,56,republic
Togo,1975,2410446,54.2,1828,TG,Africa,56785,56,republic
Togo,1976,2464457,54.6,1774,TG,Africa,56785,56,republic
Togo,1977,2518566,55,1825,TG,Africa,56785,56,republic
Togo,1978,2576468,55.4,1960,TG,Africa,56785,56,republic
Togo,1979,2642845,55.8,2026,TG,Africa,56785,56,republic
Togo,1980,2720838,56.1,1882,TG,Africa,56785,56,republic
Togo,1981,2812071,56.5,1710,TG,Africa,56785,56,republic
Togo,1982,2915148,56.7,1587,TG,Africa,56785,56,republic
Togo,1983,3026378,56.9,1447,TG,Africa,56785,56,republic
Togo,1984,3140355,57.2,1436,TG,Africa,56785,56,republic
Togo,1985,3252995,57.5,1449,TG,Africa,56785,56,republic
Togo,1986,3363448,57.7,1440,TG,Africa,56785,56,republic
Togo,1987,3472459,58,1406,TG,Africa,56785,56,republic
Togo,1988,3579489,58.2,1415,TG,Africa,56785,56,republic
Togo,1989,3684309,58.4,1414,TG,Africa,56785,56,republic
Togo,1990,3786942,58.6,1350,TG,Africa,56785,56,republic
Togo,1991,3886858,58.6,1306,TG,Africa,56785,56,republic
Togo,1992,3984356,58.8,1223,TG,Africa,56785,56,republic
Togo,1993,4081398,58.7,1014,TG,Africa,56785,56,republic
Togo,1994,4180689,58.8,1138,TG,Africa,56785,56,republic
Togo,1995,4284286,58.9,1198,TG,Africa,56785,56,republic
Togo,1996,4392941,59.1,1272,TG,Africa,56785,56,republic
Togo,1997,4506465,59.2,1418,TG,Africa,56785,56,republic
Togo,1998,4624826,59.2,1351,TG,Africa,56785,56,republic
Togo,1999,4747665,59.1,1349,TG,Africa,56785,56,republic
Togo,2000,4874735,59,1305,TG,Africa,56785,56,republic
Togo,2001,5006223,58.9,1251,TG,Africa,56785,56,republic
Togo,2002,5142419,58.8,1207,TG,Africa,56785,56,republic
Togo,2003,5283246,58.8,1235,TG,Africa,56785,56,republic
Togo,2004,5428552,58.9,1228,TG,Africa,56785,56,republic
Togo,2005,5578219,59,1211,TG,Africa,56785,56,republic
Togo,2006,5732175,59.4,1228,TG,Africa,56785,56,republic
Togo,2007,5890414,59.7,1224,TG,Africa,56785,56,republic
Togo,2008,6052937,60,1219,TG,Africa,56785,56,republic
Togo,2009,6219761,60.5,1230,TG,Africa,56785,56,republic
Togo,2010,6390851,61,1246,TG,Africa,56785,56,republic
Togo,2011,6566179,61.7,1273,TG,Africa,56785,56,republic
Togo,2012,6745581,62.4,1314,TG,Africa,56785,56,republic
Togo,2013,6928719,63,1346,TG,Africa,56785,56,republic
Togo,2014,7115163,63.61,1387,TG,Africa,56785,56,republic
Togo,2015,7304578,64.23,1433,TG,Africa,56785,56,republic
Togo,2016,7322303,66.08,1297,TG,Africa,56785,56,republic
Tonga,1900,20512,28.2,872,TO,Oceania,747,419,monarchy
Tonga,1910,22689,28.2,902,TO,Oceania,747,419,monarchy
Tonga,1920,24671,28.2,993,TO,Oceania,747,419,monarchy
Tonga,1930,28434,34.4702,1109,TO,Oceania,747,419,monarchy
Tonga,1940,34868,46.6858,1238,TO,Oceania,747,419,monarchy
Tonga,1950,47220,58.9014,1382,TO,Oceania,747,419,monarchy
Tonga,1951,49311,59.11288,1397,TO,Oceania,747,419,monarchy
Tonga,1952,51171,59.50636,1413,TO,Oceania,747,419,monarchy
Tonga,1953,52784,59.90084,1428,TO,Oceania,747,419,monarchy
Tonga,1954,54154,60.29732,1444,TO,Oceania,747,419,monarchy
Tonga,1955,55324,60.6948,1460,TO,Oceania,747,419,monarchy
Tonga,1956,56366,61.09428,1476,TO,Oceania,747,419,monarchy
Tonga,1957,57386,61.49576,1492,TO,Oceania,747,419,monarchy
Tonga,1958,58508,61.89724,1508,TO,Oceania,747,419,monarchy
Tonga,1959,59874,62.29872,1525,TO,Oceania,747,419,monarchy
Tonga,1960,61600,62.7002,1541,TO,Oceania,747,419,monarchy
Tonga,1961,63740,63.09868,1558,TO,Oceania,747,419,monarchy
Tonga,1962,66255,63.49316,1575,TO,Oceania,747,419,monarchy
Tonga,1963,69000,63.88364,1592,TO,Oceania,747,419,monarchy
Tonga,1964,71757,64.26812,1610,TO,Oceania,747,419,monarchy
Tonga,1965,74363,64.6486,1627,TO,Oceania,747,419,monarchy
Tonga,1966,76787,65.02608,1645,TO,Oceania,747,419,monarchy
Tonga,1967,79048,65.40156,1663,TO,Oceania,747,419,monarchy
Tonga,1968,81096,65.77304,1681,TO,Oceania,747,419,monarchy
Tonga,1969,82879,66.14052,1699,TO,Oceania,747,419,monarchy
Tonga,1970,84370,66.5,1718,TO,Oceania,747,419,monarchy
Tonga,1971,85520,66.6,1736,TO,Oceania,747,419,monarchy
Tonga,1972,86349,66.8,1755,TO,Oceania,747,419,monarchy
Tonga,1973,86985,66.8,1774,TO,Oceania,747,419,monarchy
Tonga,1974,87609,67,1849,TO,Oceania,747,419,monarchy
Tonga,1975,88347,67.1,1909,TO,Oceania,747,419,monarchy
Tonga,1976,89258,67.2,1920,TO,Oceania,747,419,monarchy
Tonga,1977,90296,67.3,1992,TO,Oceania,747,419,monarchy
Tonga,1978,91360,67.3,2002,TO,Oceania,747,419,monarchy
Tonga,1979,92299,67.3,2016,TO,Oceania,747,419,monarchy
Tonga,1980,93007,67.3,2324,TO,Oceania,747,419,monarchy
Tonga,1981,93452,67.3,2655,TO,Oceania,747,419,monarchy
Tonga,1982,93683,67.2,3072,TO,Oceania,747,419,monarchy
Tonga,1983,93775,67.5,3288,TO,Oceania,747,419,monarchy
Tonga,1984,93838,67.8,3379,TO,Oceania,747,419,monarchy
Tonga,1985,93953,68,3621,TO,Oceania,747,419,monarchy
Tonga,1986,94147,68.2,3698,TO,Oceania,747,419,monarchy
Tonga,1987,94399,68.4,3793,TO,Oceania,747,419,monarchy
Tonga,1988,94680,68.5,3695,TO,Oceania,747,419,monarchy
Tonga,1989,94943,68.6,3678,TO,Oceania,747,419,monarchy
Tonga,1990,95152,68.7,3572,TO,Oceania,747,419,monarchy
Tonga,1991,95304,68.8,3795,TO,Oceania,747,419,monarchy
Tonga,1992,95421,68.9,3800,TO,Oceania,747,419,monarchy
Tonga,1993,95532,69,3937,TO,Oceania,747,419,monarchy
Tonga,1994,95678,69.1,4125,TO,Oceania,747,419,monarchy
Tonga,1995,95889,69.2,4269,TO,Oceania,747,419,monarchy
Tonga,1996,96174,69.2,4256,TO,Oceania,747,419,monarchy
Tonga,1997,96526,69.3,4235,TO,Oceania,747,419,monarchy
Tonga,1998,96937,69.2,4331,TO,Oceania,747,419,monarchy
Tonga,1999,97398,69.2,4478,TO,Oceania,747,419,monarchy
Tonga,2000,97898,69.1,4605,TO,Oceania,747,419,monarchy
Tonga,2001,98434,69.1,4745,TO,Oceania,747,419,monarchy
Tonga,2002,99005,69.1,4878,TO,Oceania,747,419,monarchy
Tonga,2003,99606,69.2,4953,TO,Oceania,747,419,monarchy
Tonga,2004,100226,69.3,4959,TO,Oceania,747,419,monarchy
Tonga,2005,100858,69.5,5006,TO,Oceania,747,419,monarchy
Tonga,2006,101507,69.7,4920,TO,Oceania,747,419,monarchy
Tonga,2007,102169,69.8,4664,TO,Oceania,747,419,monarchy
Tonga,2008,102816,69.9,4748,TO,Oceania,747,419,monarchy
Tonga,2009,103416,69.8,4772,TO,Oceania,747,419,monarchy
Tonga,2010,103947,70.1,4945,TO,Oceania,747,419,monarchy
Tonga,2011,104392,70.1,5023,TO,Oceania,747,419,monarchy
Tonga,2012,104769,70.2,5032,TO,Oceania,747,419,monarchy
Tonga,2013,105139,70.3,4879,TO,Oceania,747,419,monarchy
Tonga,2014,105586,70.4,4962,TO,Oceania,747,419,monarchy
Tonga,2015,106170,70.5,5069,TO,Oceania,747,419,monarchy
Tonga,2016,107587,73.23,4582,TO,Oceania,747,419,monarchy
Trinidad and Tobago,1900,270873,38.8,1904,TT,North America,5128,362,republic
Trinidad and Tobago,1910,336841,38.8,2010,TT,North America,5128,362,republic
Trinidad and Tobago,1920,387111,38.8,2380,TT,North America,5128,362,republic
Trinidad and Tobago,1930,412941,45.1338,3031,TT,North America,5128,362,republic
Trinidad and Tobago,1940,487372,51.2276,3857,TT,North America,5128,362,republic
Trinidad and Tobago,1950,645628,57.2614,4903,TT,North America,5128,362,republic
Trinidad and Tobago,1951,658830,57.49978,5209,TT,North America,5128,362,republic
Trinidad and Tobago,1952,675742,57.98816,5283,TT,North America,5128,362,republic
Trinidad and Tobago,1953,695467,58.51954,5313,TT,North America,5128,362,republic
Trinidad and Tobago,1954,717161,59.09492,5271,TT,North America,5128,362,republic
Trinidad and Tobago,1955,740036,59.7123,5825,TT,North America,5128,362,republic
Trinidad and Tobago,1956,763355,60.36768,6843,TT,North America,5128,362,republic
Trinidad and Tobago,1957,786438,61.05406,7246,TT,North America,5128,362,republic
Trinidad and Tobago,1958,808663,61.75644,7621,TT,North America,5128,362,republic
Trinidad and Tobago,1959,829489,62.45482,7820,TT,North America,5128,362,republic
Trinidad and Tobago,1960,848481,63.1202,8531,TT,North America,5128,362,republic
Trinidad and Tobago,1961,865356,63.72458,8714,TT,North America,5128,362,republic
Trinidad and Tobago,1962,880019,64.24296,8929,TT,North America,5128,362,republic
Trinidad and Tobago,1963,892571,64.65734,9229,TT,North America,5128,362,republic
Trinidad and Tobago,1964,903272,64.96672,9362,TT,North America,5128,362,republic
Trinidad and Tobago,1965,912419,65.1781,9699,TT,North America,5128,362,republic
Trinidad and Tobago,1966,919902,65.31148,10002,TT,North America,5128,362,republic
Trinidad and Tobago,1967,925918,65.40386,10152,TT,North America,5128,362,republic
Trinidad and Tobago,1968,931466,65.48624,10669,TT,North America,5128,362,republic
Trinidad and Tobago,1969,937846,65.57962,10988,TT,North America,5128,362,republic
Trinidad and Tobago,1970,945996,65.7,11495,TT,North America,5128,362,republic
Trinidad and Tobago,1971,956364,65.8,11558,TT,North America,5128,362,republic
Trinidad and Tobago,1972,968742,65.9,12081,TT,North America,5128,362,republic
Trinidad and Tobago,1973,982594,66.1,12187,TT,North America,5128,362,republic
Trinidad and Tobago,1974,997052,66.4,12729,TT,North America,5128,362,republic
Trinidad and Tobago,1975,1011487,66.6,12847,TT,North America,5128,362,republic
Trinidad and Tobago,1976,1025655,66.7,13904,TT,North America,5128,362,republic
Trinidad and Tobago,1977,1039757,67,14568,TT,North America,5128,362,republic
Trinidad and Tobago,1978,1054109,67.5,16047,TT,North America,5128,362,republic
Trinidad and Tobago,1979,1069199,67.8,16549,TT,North America,5128,362,republic
Trinidad and Tobago,1980,1085308,67.9,17624,TT,North America,5128,362,republic
Trinidad and Tobago,1981,1102562,68.1,18248,TT,North America,5128,362,republic
Trinidad and Tobago,1982,1120610,68.2,16989,TT,North America,5128,362,republic
Trinidad and Tobago,1983,1138673,68.3,15457,TT,North America,5128,362,republic
Trinidad and Tobago,1984,1155701,68.3,16175,TT,North America,5128,362,republic
Trinidad and Tobago,1985,1170935,68.5,15331,TT,North America,5128,362,republic
Trinidad and Tobago,1986,1184053,69,14682,TT,North America,5128,362,republic
Trinidad and Tobago,1987,1195243,69.3,13902,TT,North America,5128,362,republic
Trinidad and Tobago,1988,1204890,69.4,13310,TT,North America,5128,362,republic
Trinidad and Tobago,1989,1213625,69.5,13206,TT,North America,5128,362,republic
Trinidad and Tobago,1990,1221904,69.6,13464,TT,North America,5128,362,republic
Trinidad and Tobago,1991,1229906,69.7,13735,TT,North America,5128,362,republic
Trinidad and Tobago,1992,1237486,69.6,13426,TT,North America,5128,362,republic
Trinidad and Tobago,1993,1244410,69.5,13158,TT,North America,5128,362,republic
Trinidad and Tobago,1994,1250316,69.4,13562,TT,North America,5128,362,republic
Trinidad and Tobago,1995,1255001,69.5,14046,TT,North America,5128,362,republic
Trinidad and Tobago,1996,1258365,69.6,14561,TT,North America,5128,362,republic
Trinidad and Tobago,1997,1260677,69.6,14928,TT,North America,5128,362,republic
Trinidad and Tobago,1998,1262544,69.6,16064,TT,North America,5128,362,republic
Trinidad and Tobago,1999,1264781,69.4,16739,TT,North America,5128,362,republic
Trinidad and Tobago,2000,1267980,69.4,17721,TT,North America,5128,362,republic
Trinidad and Tobago,2001,1272383,69.5,18383,TT,North America,5128,362,republic
Trinidad and Tobago,2002,1277840,69.7,19773,TT,North America,5128,362,republic
Trinidad and Tobago,2003,1284052,70,22519,TT,North America,5128,362,republic
Trinidad and Tobago,2004,1290535,70.4,24175,TT,North America,5128,362,republic
Trinidad and Tobago,2005,1296933,70.9,25439,TT,North America,5128,362,republic
Trinidad and Tobago,2006,1303141,71.2,28790,TT,North America,5128,362,republic
Trinidad and Tobago,2007,1309260,71.3,30008,TT,North America,5128,362,republic
Trinidad and Tobago,2008,1315372,71.3,30875,TT,North America,5128,362,republic
Trinidad and Tobago,2009,1321624,71.2,29383,TT,North America,5128,362,republic
Trinidad and Tobago,2010,1328095,71.1,29321,TT,North America,5128,362,republic
Trinidad and Tobago,2011,1334790,71.1,28743,TT,North America,5128,362,republic
Trinidad and Tobago,2012,1341579,71.1,29086,TT,North America,5128,362,republic
Trinidad and Tobago,2013,1348240,71.2,29469,TT,North America,5128,362,republic
Trinidad and Tobago,2014,1354483,71.3,29820,TT,North America,5128,362,republic
Trinidad and Tobago,2015,1360088,71.4,30113,TT,North America,5128,362,republic
Trinidad and Tobago,2016,1372760,72.05,28008,TT,North America,5128,362,republic
Tunisia,1900,1651653,28.8,1053,TN,Africa,163610,1148,republic
Tunisia,1910,1844566,28.8,1105,TN,Africa,163610,1148,republic
Tunisia,1920,2152882,28.8,1223,TN,Africa,163610,1148,republic
Tunisia,1930,2556135,31.6674,1395,TN,Africa,163610,1148,republic
Tunisia,1940,3034920,36.4468,1567,TN,Africa,163610,1148,republic
Tunisia,1950,3605310,41.7752,1739,TN,Africa,163610,1148,republic
Tunisia,1951,3696457,42.00454,1732,TN,Africa,163610,1148,republic
Tunisia,1952,3773357,42.36588,1916,TN,Africa,163610,1148,republic
Tunisia,1953,3838499,42.76422,1959,TN,Africa,163610,1148,republic
Tunisia,1954,3894386,43.20156,1974,TN,Africa,163610,1148,republic
Tunisia,1955,3943533,43.6759,1845,TN,Africa,163610,1148,republic
Tunisia,1956,3988481,44.19024,1945,TN,Africa,163610,1148,republic
Tunisia,1957,4031786,44.74458,1848,TN,Africa,163610,1148,republic
Tunisia,1958,4075967,45.34192,2064,TN,Africa,163610,1148,republic
Tunisia,1959,4123437,45.98626,1950,TN,Africa,163610,1148,republic
Tunisia,1960,4176266,46.6826,2157,TN,Africa,163610,1148,republic
Tunisia,1961,4235936,47.43394,2312,TN,Africa,163610,1148,republic
Tunisia,1962,4303130,48.24728,2226,TN,Africa,163610,1148,republic
Tunisia,1963,4377636,49.12462,2516,TN,Africa,163610,1148,republic
Tunisia,1964,4458609,50.06596,2575,TN,Africa,163610,1148,republic
Tunisia,1965,4545340,51.0753,2683,TN,Africa,163610,1148,republic
Tunisia,1966,4638271,52.15664,2690,TN,Africa,163610,1148,republic
Tunisia,1967,4737633,53.30098,2615,TN,Africa,163610,1148,republic
Tunisia,1968,4842166,54.49932,2831,TN,Africa,163610,1148,republic
Tunisia,1969,4950153,55.73766,2876,TN,Africa,163610,1148,republic
Tunisia,1970,5060393,57,2990,TN,Africa,163610,1148,republic
Tunisia,1971,5172692,57.8,3246,TN,Africa,163610,1148,republic
Tunisia,1972,5287548,58.9,3746,TN,Africa,163610,1148,republic
Tunisia,1973,5405354,59.8,3639,TN,Africa,163610,1148,republic
Tunisia,1974,5526768,60.8,3841,TN,Africa,163610,1148,republic
Tunisia,1975,5652478,61.8,4011,TN,Africa,163610,1148,republic
Tunisia,1976,5781793,62.8,4215,TN,Africa,163610,1148,republic
Tunisia,1977,5915006,63.7,4255,TN,Africa,163610,1148,republic
Tunisia,1978,6054914,64.6,4434,TN,Africa,163610,1148,republic
Tunisia,1979,6205210,65.4,4618,TN,Africa,163610,1148,republic
Tunisia,1980,6368169,66.1,4837,TN,Africa,163610,1148,republic
Tunisia,1981,6545025,67,4980,TN,Africa,163610,1148,republic
Tunisia,1982,6733958,67.7,4863,TN,Africa,163610,1148,republic
Tunisia,1983,6930390,68.4,4999,TN,Africa,163610,1148,republic
Tunisia,1984,7127943,69.2,5048,TN,Africa,163610,1148,republic
Tunisia,1985,7321877,69.8,5205,TN,Africa,163610,1148,republic
Tunisia,1986,7509750,70.4,5002,TN,Africa,163610,1148,republic
Tunisia,1987,7692246,70.9,5214,TN,Africa,163610,1148,republic
Tunisia,1988,7871460,71.3,5109,TN,Africa,163610,1148,republic
Tunisia,1989,8050936,71.6,5196,TN,Africa,163610,1148,republic
Tunisia,1990,8232797,71.9,5502,TN,Africa,163610,1148,republic
Tunisia,1991,8417689,72.2,5604,TN,Africa,163610,1148,republic
Tunisia,1992,8603226,72.5,5920,TN,Africa,163610,1148,republic
Tunisia,1993,8784888,72.8,5991,TN,Africa,163610,1148,republic
Tunisia,1994,8956590,73.1,6031,TN,Africa,163610,1148,republic
Tunisia,1995,9113972,73.4,6055,TN,Africa,163610,1148,republic
Tunisia,1996,9256036,73.8,6393,TN,Africa,163610,1148,republic
Tunisia,1997,9384151,74.1,6649,TN,Africa,163610,1148,republic
Tunisia,1998,9499387,74.5,6879,TN,Africa,163610,1148,republic
Tunisia,1999,9603733,74.8,7201,TN,Africa,163610,1148,republic
Tunisia,2000,9699192,75,7464,TN,Africa,163610,1148,republic
Tunisia,2001,9785665,75.2,7699,TN,Africa,163610,1148,republic
Tunisia,2002,9864207,75.4,7752,TN,Africa,163610,1148,republic
Tunisia,2003,9939478,75.6,8094,TN,Africa,163610,1148,republic
Tunisia,2004,10017439,75.8,8468,TN,Africa,163610,1148,republic
Tunisia,2005,10102477,76,8707,TN,Africa,163610,1148,republic
Tunisia,2006,10196441,76.2,9109,TN,Africa,163610,1148,republic
Tunisia,2007,10298717,76.3,9585,TN,Africa,163610,1148,republic
Tunisia,2008,10408091,76.5,9938,TN,Africa,163610,1148,republic
Tunisia,2009,10522214,76.6,10187,TN,Africa,163610,1148,republic
Tunisia,2010,10639194,76.8,10411,TN,Africa,163610,1148,republic
Tunisia,2011,10758870,76.9,10235,TN,Africa,163610,1148,republic
Tunisia,2012,10881450,77,10609,TN,Africa,163610,1148,republic
Tunisia,2013,11005706,77.1,10768,TN,Africa,163610,1148,republic
Tunisia,2014,11130154,77.2,10825,TN,Africa,163610,1148,republic
Tunisia,2015,11253554,77.3,11126,TN,Africa,163610,1148,republic
Tunisia,2016,11486026,81.12,10240,TN,Africa,163610,1148,republic
Turkey,1900,13946634,35,1985,TR,Asia,783562,7200,republic
Turkey,1910,14746479,35,2144,TR,Asia,783562,7200,republic
Turkey,1920,14200404,29,1525,TR,Asia,783562,7200,republic
Turkey,1930,14930772,35.7818,2323,TR,Asia,783562,7200,republic
Turkey,1940,17777172,34.5396,3163,TR,Asia,783562,7200,republic
Turkey,1950,21238496,42.5164,3103,TR,Asia,783562,7200,republic
Turkey,1951,21806355,42.78358,3701,TR,Asia,783562,7200,republic
Turkey,1952,22393931,43.25976,3963,TR,Asia,783562,7200,republic
Turkey,1953,22999018,43.77694,4361,TR,Asia,783562,7200,republic
Turkey,1954,23619469,44.33512,3892,TR,Asia,783562,7200,republic
Turkey,1955,24253200,44.9343,4156,TR,Asia,783562,7200,republic
Turkey,1956,24898170,45.57448,4122,TR,Asia,783562,7200,republic
Turkey,1957,25552398,46.25466,4943,TR,Asia,783562,7200,republic
Turkey,1958,26214022,46.97084,5252,TR,Asia,783562,7200,republic
Turkey,1959,26881379,47.72102,4869,TR,Asia,783562,7200,republic
Turkey,1960,27553280,48.4992,4735,TR,Asia,783562,7200,republic
Turkey,1961,28229291,49.30038,4691,TR,Asia,783562,7200,republic
Turkey,1962,28909985,50.11556,4849,TR,Asia,783562,7200,republic
Turkey,1963,29597047,50.93674,5188,TR,Asia,783562,7200,republic
Turkey,1964,30292969,51.75292,5296,TR,Asia,783562,7200,republic
Turkey,1965,31000167,52.5551,5309,TR,Asia,783562,7200,republic
Turkey,1966,31718266,53.33228,5906,TR,Asia,783562,7200,republic
Turkey,1967,32448404,54.08346,6020,TR,Asia,783562,7200,republic
Turkey,1968,33196289,54.80964,6295,TR,Asia,783562,7200,republic
Turkey,1969,33969201,55.51382,6470,TR,Asia,783562,7200,republic
Turkey,1970,34772031,56.2,6740,TR,Asia,783562,7200,republic
Turkey,1971,35608079,56.9,6765,TR,Asia,783562,7200,republic
Turkey,1972,36475356,57.7,7186,TR,Asia,783562,7200,republic
Turkey,1973,37366922,58.3,7442,TR,Asia,783562,7200,republic
Turkey,1974,38272701,58.9,7991,TR,Asia,783562,7200,republic
Turkey,1975,39185637,59.5,8381,TR,Asia,783562,7200,republic
Turkey,1976,40100696,60,9142,TR,Asia,783562,7200,republic
Turkey,1977,41020211,60.9,8863,TR,Asia,783562,7200,republic
Turkey,1978,41953105,61.4,8400,TR,Asia,783562,7200,republic
Turkey,1979,42912350,62,8160,TR,Asia,783562,7200,republic
Turkey,1980,43905790,62.7,7828,TR,Asia,783562,7200,republic
Turkey,1981,44936836,63.2,8518,TR,Asia,783562,7200,republic
Turkey,1982,45997940,63.7,8323,TR,Asia,783562,7200,republic
Turkey,1983,47072603,64.2,8535,TR,Asia,783562,7200,republic
Turkey,1984,48138191,64.8,8798,TR,Asia,783562,7200,republic
Turkey,1985,49178079,65.2,9163,TR,Asia,783562,7200,republic
Turkey,1986,50187091,65.7,9556,TR,Asia,783562,7200,republic
Turkey,1987,51168841,66.1,10351,TR,Asia,783562,7200,republic
Turkey,1988,52126497,66.5,10421,TR,Asia,783562,7200,republic
Turkey,1989,53066569,66.9,10103,TR,Asia,783562,7200,republic
Turkey,1990,53994605,67.3,10670,TR,Asia,783562,7200,republic
Turkey,1991,54909508,67.6,10568,TR,Asia,783562,7200,republic
Turkey,1992,55811134,67.9,10920,TR,Asia,783562,7200,republic
Turkey,1993,56707454,68.3,11569,TR,Asia,783562,7200,republic
Turkey,1994,57608769,68.6,10857,TR,Asia,783562,7200,republic
Turkey,1995,58522320,69,11530,TR,Asia,783562,7200,republic
Turkey,1996,59451488,69.4,12190,TR,Asia,783562,7200,republic
Turkey,1997,60394104,69.8,12911,TR,Asia,783562,7200,republic
Turkey,1998,61344874,70.4,13008,TR,Asia,783562,7200,republic
Turkey,1999,62295617,70.3,12381,TR,Asia,783562,7200,republic
Turkey,2000,63240157,71.5,13025,TR,Asia,783562,7200,republic
Turkey,2001,64182694,72,12106,TR,Asia,783562,7200,republic
